ID,PC1,PC2
0,-8.616509004264117,-0.32934567833355416
1,-9.616819141367953,-0.4357167088868666
2,-9.331722198025966,-3.5387475229048078
3,-9.757331888940882,-0.5212193303954896
4,-7.608936220736404,-3.5199490132708013
5,-7.46479130761307,7.439019499929382
6,-7.473196734640888,-3.4649538586298743
7,-8.90217161621867,-0.4353668262048101
8,-7.900487563274547,-0.4519413016506127
9,-8.615660546559187,-0.48576464620557863
10,-8.759340157974304,-0.4966751198423393
11,-8.615968814712268,-0.3140452099453535
12,-6.292064161431865,-3.614255585969359
13,-9.044336248598873,-0.408686390701969
14,-8.76173960781086,-3.3972147016675716
15,-8.044800869568519,-3.4876637332018516
16,-9.044000014771386,-0.36942424235799487
17,-9.188641891160593,-0.4160096958312818
18,-7.187235805628013,-0.35655310977816274
19,-9.329323444748443,-0.45713681758892133
20,-7.186499148943638,-0.47467113079820983
21,-9.471292991032515,1.5309070226828443
22,-9.04469517743876,-0.5168547818190136
23,-9.472970613336377,-0.43796567798944064
24,-8.612533706652739,-0.4564411425200764
25,-9.759450852367632,-0.43912614008624573
26,-9.184135639233261,-0.5242601207658995
27,-9.759732956225825,-0.4224537058829682
28,-9.18271614104273,-3.513373419530698
29,-7.76132678373654,-0.4049648090311568
30,-8.331032266523684,-1.4476881820296934
31,-9.185722240952238,-3.5361162167048317
32,-6.611948592930025,-0.5031948124603001
33,-9.044550576524406,-0.4673689834528279
34,-9.185082126751615,-0.4285104765400508
35,-9.045677252493842,-3.4437105099513463
36,-9.330973064437211,-3.4030814110227063
37,-9.610550826905484,-0.4449602743919029
38,-8.615504115694314,-0.4910454775605874
39,-8.75603190761399,0.6310685854921831
40,-7.61396005745478,-0.42526904067726135
41,-9.045730843655523,-0.39194985595186754
42,-9.759442837799334,-3.3851939446913955
43,-9.617451540061444,-3.5086944808630367
44,-8.617772872817586,-0.462861208412487
45,-9.758839677696885,-0.3888846294060999
46,-9.328870611220996,0.6619871537320636
47,-9.898736225184644,-0.43736736156806555
48,-7.75730362427338,-0.5178077350754936
49,-9.042167501904004,-0.5078903736187286
50,-8.329636764230862,-0.39811343102410035
51,-9.47359693482597,-0.28192709583444797
52,-6.762051386878481,-3.404510372337816
53,-9.75444896240217,-0.41527234833075494
54,-8.463444474218639,9.6501784754993
55,-9.331114142281415,-0.44716445976176233
56,-9.614784545611991,-0.43920536544349165
57,-8.9025162782848,-0.4129468958940304
58,-8.04060667322698,-3.4918126099884286
59,-9.041584132009506,-0.4600692563613195
60,297.8141898456437,-0.5857244379486016
61,-8.896810809629857,-0.28972357146880223
62,-9.61583080815154,1.5979974453303725
63,-9.043420741192445,-0.4263934013121253
64,-9.615400890727145,-2.493989470517092
65,-9.902451064356551,-0.43321349655450053
66,-9.044649030382029,-0.4001191547717342
67,-6.616834851493597,-3.500513081005548
68,-9.041023078730252,3.6204094283871364
69,-10.041948407973326,-0.4004071393632874
70,-8.616672548665786,-0.3883713289701469
71,-9.899275714742371,-3.525107005894205
72,-8.472813567267853,-0.4219666003120918
73,-8.901645512642954,-0.4605131560251524
74,-8.757361238465652,-0.3934653926383596
75,-7.612596661827386,4.478789344497361
76,-8.040129417103044,-3.5305113239774513
77,-9.469749235128182,4.519132535108047
78,-8.61659542894471,-0.46645894030446133
79,-8.186967656954542,-0.46211517589273415
80,-9.033026843893731,-0.42962239345317066
81,-8.470146886688978,-0.41547968857364304
82,-8.90060096691648,-0.4681326709598108
83,-7.470851286918183,-3.448705495015577
84,-9.474122072811014,-0.4663664825838391
85,-7.617088124668071,-3.5439022570159047
86,-9.185422576221141,-0.39616460186187347
87,-6.476413707235024,-3.408964042783078
88,-9.035857380396779,3.510266899237462
89,-9.04303995739589,-0.427213693102806
90,-9.19070598586784,-0.31756672002672826
91,-7.900472838689751,-0.5954856619007752
92,-8.043567027477735,-0.4391063481531741
93,-8.331195327948134,-0.4219690450698548
94,-8.184943050121676,-0.4492137109607942
95,-9.33116937987395,-3.450642488062864
96,-9.18830470092452,-3.5571750536071796
97,-8.757152883375227,6.564190192720445
98,-7.615520043808364,-0.48568560796828886
99,-9.044622321069614,-0.5033873542019439
100,-8.902752201913563,-3.4651242262513047
101,-9.044573474186244,-0.43840796092992307
102,-8.614905130042867,-0.4505434517733787
103,-9.472675760858868,-0.3658290526626191
104,-9.18216297316432,-0.4712716334489389
105,-7.616963452558371,-3.5168229040077548
106,-9.474591889965385,-0.4691452026380105
107,-8.610829076596568,-0.41391459656711205
108,-9.331416183688075,-0.39009370184008424
109,-9.325587587006575,-0.40574694992861876
110,-9.04049412197863,-0.41704240715785873
111,-8.472236618400126,-0.4509999647062091
112,-8.47417998679319,-0.39273329133137724
113,-8.33071173967886,-0.531152258221169
114,-9.327266800810914,-0.3783634129701739
115,-9.045080648139091,-0.38670587825307634
116,-8.431749283236307,-0.5346943257369392
117,-2.462944074870283,-3.476148845487576
118,-9.3300260681586,-0.4535021339825114
119,-9.187811538360672,-0.36703143929611926
120,-9.902502237732437,-0.3943898633697381
121,-8.61839765617634,-3.460999661823836
122,-9.465859089147093,-0.47803236099226043
123,-9.472931712327501,-0.45444388292493104
124,-9.904981494489066,-0.455519405439949
125,-9.613700164026909,-3.512858020876379
126,-9.330572581981105,-0.4355405378219752
127,-9.182548219870737,-0.46611232285350396
128,-9.755211523708109,-0.5144516560513192
129,-9.461216544907264,-3.5055561204599406
130,-8.188448671733566,-0.38017309861443416
131,-8.757359798191091,-0.4352675420589693
132,-8.616601920327723,-0.38998086169145163
133,-7.331674866077676,-3.454297257432796
134,-9.472040844322837,-0.4965502674331995
135,-8.327845891906982,-0.4278304533716351
136,-9.474398084873867,-0.356132810396171
137,-9.326547010478102,-2.389840294308286
138,-8.47316463724545,-0.46914048675418357
139,-9.188060250711086,-0.3711317370324307
140,-7.618200900629262,-3.403365932788933
141,-9.47406006730662,-0.33837728914206056
142,-8.330221129998325,-0.5064293319021872
143,-9.331043598714965,-0.4953630538990068
144,-9.331165939988523,-0.3979686812998121
145,-8.183004991717901,-0.4457666345802078
146,-8.040002266943432,12.632606728932332
147,-9.472825622171625,-0.38628383118704496
148,-9.181404407288689,-0.5394033178081437
149,-8.901254408316614,-3.5104524868059035
150,-9.330524478759836,-3.4709166660165622
151,-9.473036173716578,-0.3250456654841276
152,-5.754391554990443,-0.4410491270542668
153,-9.60488277469538,9.571314564330567
154,-8.181051255089349,-0.47836640280323334
155,-8.616180843461436,-0.41180415507438084
156,-8.757809204597082,-0.4570752975943633
157,-9.61532354581139,-0.5067428666970721
158,220.67260439480503,-0.5881975294580801
159,-9.330130922086724,-3.4453603466330396
160,-9.902496353362386,-3.521611644495476
161,-8.044718635942921,-0.39566122750642035
162,-9.044811553076546,-0.4142393377638688
163,-9.467389531764614,-0.529112227014515
164,-9.329328449394293,-0.42818886515810745
165,-9.189228835503672,-3.4826444942312476
166,-8.902142160965111,-0.40712228964111513
167,-8.330808850092186,-0.46430406423093856
168,-3.759403341032035,-3.4207573871564287
169,-10.042736788313949,-0.3600474589007069
170,-8.902645079329659,-3.5180491533252485
171,-9.043638440809504,-0.5693311136784032
172,-8.761406926669922,-0.42068516605409695
173,-8.616768928829831,-0.4336711848535956
174,332.096961988314,-3.438964702378178
175,-10.043495512466382,-0.48492498863470956
176,-8.474006245387141,-0.4494617212085741
177,-9.472759324861567,-0.39528264489654674
178,-7.9023710329068155,-0.40543273951859826
179,-9.903171018237316,-0.39752636157175575
180,-9.1888366714746,-0.357163089032971
181,-8.903302596021938,-0.40802497873372684
182,-8.616835346088017,-0.4063758065583857
183,-9.615846881172827,-3.3955810506259425
184,-8.324380851203797,-0.42094712570737175
185,-9.760018579881866,-0.4425290532324136
186,-9.617568166412578,-3.491537716560622
187,-8.472807740624576,-0.44833555636471323
188,-9.759275256686317,-0.3855926293235457
189,-9.040959660018801,0.5525971300416236
190,-9.618487721266463,-3.4376181329348348
191,2.7147680216641956,20.41044132205709
192,-8.901401835801511,-0.4494986294969979
193,-8.045481669481577,-3.471606086457087
194,-9.474434085871797,-3.3763391373290625
195,-8.038589277262474,-2.5340034352251006
196,-4.877692277495901,-1.6371618817101528
197,-9.326502557483945,-3.4436266242797378
198,-7.473901098033217,-0.3855330802928156
199,-9.037267173935923,3.534683943596376
200,-8.189241496506712,-0.42273807202059144
201,-9.75842986781628,0.6308778264079852
202,-9.615124759007855,-0.48278482496111436
203,-9.187088303882314,-0.3859811673713315
204,8282.131628107089,-4.406143672483056
205,-8.044752383140306,-0.3972451498989854
206,270.67266954736283,-0.5929704050142182
207,-8.042690288905579,2.4364960434385834
208,-9.324693628261311,-3.511714039568302
209,-8.331095964886886,-3.4645994827882376
210,-9.173220492845857,-0.5517734340937556
211,-9.183026107138707,-0.48168264378698256
212,-9.613628524059564,-0.33896030758511825
213,-7.614497915138862,-0.5137398455955338
214,-7.616695859468463,-0.38795901276711436
215,-9.188688968256333,-0.38966479147815253
216,-7.472343054433067,-0.4360014126271278
217,-9.18605884780943,-0.39219520386602386
218,-9.610502982102641,-0.5650417557995695
219,-8.612487557618874,-0.3313708696220684
220,-9.041535556786274,-0.48101616614415127
221,-9.614306949205423,-0.3781212726515784
222,-8.889620366555611,-0.4686769016782926
223,230.6702715028426,-3.5985371254354055
224,-6.325907897473282,-0.4732198962261389
225,-9.18804270723589,-0.3904525759566381
